iso,country,antimony_us,antimony_cn,beryllium_us,beryllium_cn,bismuth_us,bismuth_cn,cadmium_us,cadmium_cn,chromium_us,chromium_cn,cobalt_us,cobalt_cn,graphite_us,graphite_cn,lithium_us,lithium_cn,magnesium_us,magnesium_cn,manganese_us,manganese_cn,molybdenum_us,molybdenum_cn,niobium_us,niobium_cn,palladium_us,palladium_cn,platinum_us,platinum_cn,ree_us,ree_cn,rhodium_us,rhodium_cn,titanium_us,titanium_cn,tungsten_us,tungsten_cn,uranium_us,uranium_cn,zirconium_us,zirconium_cn,crit_us,crit_cn,aluminum_us,aluminum_cn,copper_us,copper_cn,gold_us,gold_cn,silver_us,silver_cn,nickel_us,nickel_cn,zinc_us,zinc_cn,lead_us,lead_cn,steel_us,steel_cn,tin_us,tin_cn,metals_us,metals_cn,coffee_us,coffee_cn,maize_us,maize_cn,milk_us,milk_cn,palm_us,palm_cn,pork_us,pork_cn,poultry_us,poultry_cn,rice_us,rice_cn,soy_us,soy_cn,sugar_us,sugar_cn,wheat_us,wheat_cn,beef_us,beef_cn,ag_us,ag_cn,gas_us,gas_cn,oil_us,oil_cn,coal_us,coal_cn,energy_us,energy_cn,mil_ex_us,mil_ex_cn,arms_ex_us,arms_ex_cn,arms_im_us,arms_im_cn,arms_us,arms_cn,unga_us,unga_cn,aid_us,aid_cn,trade_us,trade_cn,fdi_us,fdi_cn,student_in_us,student_in_cn,student_out_us,student_out_cn,students_us,students_cn,overall_us,overall_cn,resources_us,resources_cn,mil_us,mil_cn,diplo_us,diplo_cn,soft_us,soft_cn
BRA,Brazil,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.027999999999999997,0.008,0.027999999999999997,0.004,0.34,0.0,0.0,0.0,0.032,,0.048,0.23600000000000002,0.0,0.0,1.0,1.0,0.008,0.0,0.0,0.0,0.376,0.004,0.0,0.0,0.004,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.3065359477124183,0.21671826625387003,0.008,0.0,0.004,0.024,0.027999999999999997,0.0,0.0,0.0,0.044000000000000004,0.004,0.008,0.004,0.016,0.0,0.204,0.0,0.23600000000000002,0.0,0.10450038138825325,0.006102212051868803,0.988,0.08,0.004,0.0,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.092,0.012,0.0,0.012,1.0,0.08800000000000001,0.5479999999999999,0.0,0.0,0.0,0.052000000000000005,0.6320541760722349,1.0,0.0,0.0,0.036000000000000004,0.096,0.0,0.0,0.03600000000000001,0.096,0.7784498620024626,0.3808963615015214,0.4,0.0,0.0,0.0,0.25,0.0,0.18478260869565216,0.7317073170731708,0.009900990099009901,0.0,0.9543834810126773,0.9359254714073184,0.7301910688119989,0.5446479523965599,0.9993302726124778,0.3199343374293075,0.6427610068424681,0.5701291037076817,0.8370299614804402,0.45369570935017134,0.605606152504078,0.5480897027839836,0.43366458966523264,0.5300072040527521,0.54850659306798,0.20314472613414475,0.10988276741784607,0.41298817896154427,0.8406191061066135,0.6448210186775105
BRN,Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047420122978287,0.3808963615015214,1.0,0.0,0.0,0.0,0.625,0.0,0.13043478260869565,0.7682926829268294,0.009900990099009901,0.0,0.4793041342059923,0.493529416002897,,0.37094091737719653,0.23819849101619553,0.0,0.023293183202991466,0.1779527545994163,0.13329122974929436,0.09070859165461785,0.2876154586483134,0.26419226874319324,0.0,0.0,0.7091957398921753,0.20314472613414475,0.07920792079207921,0.4336375879096215,0.30632839028350595,0.3184248959480857
BGR,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006879944960440319,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004576659038901602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345083870766591,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.4347826086956521,0.3780487804878048,0.019801980198019802,0.0,0.5304502307416716,0.5309364683891058,,,0.6546007378265088,0.19826806222292648,0.4941661986651311,0.3665580777512315,0.5855657091856463,0.2879111582290616,0.4322654814627435,0.16687256263496553,0.0,0.0046041768030713835,0.8317378064408848,0.0,0.25657535078661237,0.2133772257967978,0.5580639138392534,0.4094648606706091
BFA,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808963615015214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826084,0.7560975609756099,0.16831683168316833,0.0,0.298231722982671,0.2883537660331152,,,0.5486478836061915,0.0,0.0,0.0,0.2796645488755338,0.0,0.17967014444239646,0.14423787410105277,0.0,0.0,0.20314472613414475,0.0,0.19316042033651215,0.4267544515935957,0.2889771048317701,0.14419133767319556
BDI,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.13043478260869565,0.8048780487804876,0.4554455445544554,0.06999999999999999,0.14405510614827474,0.13493597498724869,,,0.3603526718116902,0.0,0.0,0.0,0.18368405385237202,0.0,0.21279382918756498,0.13945449085007627,0.0009071776966627841,0.0,0.3333333333333333,0.0,0.33068092085282147,0.4937961993116862,0.16388600897605618,0.06747475159181311
KHM,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571344542252282,0.30185322482052046,0.0,1.0,0.0,0.0,0.0,0.625,0.1630434782608696,0.7926829268292681,0.13861386138613863,0.7299999999999999,0.6400833524508225,0.6213987665246398,,0.28442791049148686,0.5263159898498196,0.14000516313049927,0.0,0.0,0.2682812205523447,0.07136540932187556,0.2460052506093594,0.4304910032446988,0.0,0.0009071776966627841,0.3047170892012171,0.4943217199042776,0.17026058434064267,0.8594284004189734,0.4542278211869303,0.32576335203602125
CMR,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.4422069815053778,0.1904481807507607,0.02,1.0,0.0,0.0,0.012499999999999999,0.625,0.11956521739130434,0.4756097560975609,0.0297029702970297,0.18999999999999997,0.4675499434305394,0.5425768068860696,,0.379946613333178,0.628968755717834,0.0,0.0,0.0,0.3206068383394905,0.0,0.192564020236764,0.3022591058871664,0.0009071776966627841,0.001607518878486453,0.2425103901362015,0.4349056964004057,0.08424952924740327,0.37568158012868463,0.3941178997695844,0.30753863636837564
CAN,Canada,0.004,0.004,0.008,0.0,0.032,0.0,0.532,0.22,0.004,0.0,0.336,0.004,0.568,0.0,0.0,0.004,0.292,,0.004,0.0,0.35600000000000004,0.004,0.86,0.252,0.027999999999999997,0.0,0.008,0.0,0.052000000000000005,0.0,0.0,0.0,0.11599999999999999,0.004,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.5287581699346406,0.08462332301341591,1.0,0.0,0.38799999999999996,0.004,0.4,0.044000000000000004,0.924,0.008,0.6759999999999999,0.07200000000000001,1.0,0.004,0.628,0.004,0.168,0.0,0.06,0.0,1.0,0.02593440122044241,0.14,0.0,0.008,0.0,0.016,0.004,0.0,0.0,0.12,0.012,0.012,0.0,0.004,0.0,0.024,0.055999999999999994,0.10400000000000001,0.0,0.204,0.027999999999999997,0.076,0.008,0.399548532731377,0.06094808126410835,0.11199999999999999,0.0,0.444,0.0,0.004,0.008,0.56,0.008,1.0,0.30185322482052046,1.0,0.0,0.19999999999999998,0.0,0.7499999999999999,0.0,0.7282608695652174,0.17073170731707318,0.009900990099009901,0.0,1.0,0.8890793358274395,1.0,0.40088604245695836,1.0,0.41801956132238954,0.9398763712751774,1.0,0.9888211846933618,0.7228129603039867,1.0,0.3345602182544241,1.0,0.07213974278397468,0.9333333333333333,0.16098838657094425,0.4166312336755148,0.09636390842436032,0.9963736110580876,0.6709933775059745
CPV,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185322482052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20652173913043478,0.7317073170731708,0.198019801980198,0.06999999999999999,0.11945166919855335,0.1413355647639679,,0.030311276743981392,0.5082146489787329,0.2756863128318639,0.0,0.0,0.25905434940234434,0.14052672144202258,0.14982391110520377,0.13984185326583592,0.0,0.0,0.16098838657094425,0.0,0.22833019498268842,0.452497381415532,0.18927198312766652,0.10406828678352134
CAF,Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826086956521739,0.573170731707317,0.3564356435643565,0.04,0.18440446528909313,0.11456943284538791,,,0.03853896278216495,0.0,0.0,0.0,0.019644624471642665,0.0,0.1164305130546614,0.10050032157425333,0.0,0.0,0.0,0.0,0.36068760250258153,0.346084093969774,0.10203477349492825,0.05729045958268721
TCD,Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.004,0.0,0.0,0.012,0.004,0.30185322482052046,0.0,0.1,0.66,0.0,0.0,0.0625,0.4125,0.1630434782608696,0.7317073170731708,0.21782178217821782,0.12,0.5632586707811451,0.3412026324274904,,0.07327006609475847,0.24809883119634843,0.023636172701671416,0.0,0.0,0.12646444062997017,0.01204816381010924,0.19982145118230543,0.21276415965141743,0.004822556635459358,0.001607518878486453,0.19432171990427757,0.22,0.2149668954625524,0.4807182403112375,0.34489613028694033,0.1421878745942111
CHL,Chile,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.7959999999999999,0.0,,0.0,0.0,0.46399999999999997,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.2294117647058824,0.15892672858617132,0.0,0.0,0.78,0.41600000000000004,0.016,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.15942028985507248,0.07932875667429444,0.0,0.0,0.0,0.0,0.032,0.004,0.0,0.0,0.0,0.004,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022573363431151246,0.006772009029345374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8231033430068992,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.21739130434782608,0.7195121951219513,0.009900990099009901,0.01,0.8632488943204137,0.8394160578125098,0.5817272759150101,0.15407466187585167,0.7560462689533554,0.16504431819528392,0.30457599068621477,0.23642332301993751,0.540635359458265,0.2046417568051155,0.5112698614210825,0.2727674993514332,0.1653354940334802,0.09847158070477573,0.7723217829370129,0.0,0.12828767539330618,0.4117492144246596,0.661936866658836,0.39941753231793015
CHN,China,1.0,,0.0,,1.0,,0.184,,0.016,,0.344,,1.0,,0.012,,0.068,,0.024,,0.044000000000000004,,0.0,,0.0,,0.032,,1.0,,0.016,,0.068,,0.324,,0.0,,0.016,,0.8411764705882353,,0.004,,0.0,,0.004,,0.027999999999999997,,0.012,,0.0,,0.0,,0.055999999999999994,,0.128,,0.044241037376048814,,0.02,,0.0,,0.0,,0.0,,0.0,,0.0,,0.004,,0.004,,0.008,,0.0,,0.0,,0.020316027088036124,,0.0,,0.0,,0.0,,0.0,,0.571344542252282,,0.0,,0.0,,0.0,,0.10869565217391303,,0.009900990099009901,,1.0,,0.7955527555171936,,1.0,,0.4977738679487728,,0.7634664520060674,,0.5215998487253113,,0.363995939118719,,0.3047170892012171,,0.06693798214177245,,0.8530919218670313,
COL,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.017647058823529415,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.036613272311212815,0.0,0.752,0.04,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.451467268623025,0.022573363431151246,0.0,0.0,0.076,0.052000000000000005,0.036000000000000004,0.0,0.11200000000000002,0.05200000000000001,0.7617927230030428,0.1904481807507607,0.7,0.0,0.0,0.0,0.43749999999999994,0.0,0.19565217391304346,0.6585365853658537,0.039603960396039604,0.0,0.8835035207698906,0.7241989939293135,0.3555166454326485,0.11692916210128527,0.9113426316016585,0.042948331974208206,0.5786378067495495,0.2636520736827093,0.759493874989511,0.15628468949794352,0.5085553227709768,0.24116774606901373,0.24825219459318362,0.029969522386951733,0.6396227856016228,0.10157236306707237,0.1327826034137156,0.3716893610653898,0.6662381350114489,0.33250428085310657
COM,Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808963615015214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630434782608696,0.7560975609756099,0.019801980198019802,0.02,0.028204276169419576,0.12321224199541668,,,0.12185791744578797,0.0,0.0,0.0,0.06211513892186961,0.0,0.09032532166525564,0.12419394832909615,0.0,0.0,0.20314472613414475,0.0,0.10320111765777805,0.43804279515187794,0.04516423509578152,0.061612297406208695
CRI,Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011441647597254004,0.0,0.10400000000000001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.004,0.0,0.0,0.004,0.0,0.07900677200902936,0.00451467268623025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.22826086956521735,0.6829268292682927,0.009900990099009901,0.04,0.7968250261180018,0.59468955849864,0.07436068884007004,,0.6476346916313541,0.0,0.0,0.0,0.3301215028494172,0.0,0.32605524231605587,0.18258521820150042,0.036349385511591184,0.0018143553933255682,0.5691770568028681,0.0,0.13442264471845955,0.4080323208140057,0.400475885518656,0.2973745899692996
CIV,Ivory Coast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005503955968352255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49230140557128116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.6219512195121951,0.0693069306930693,0.27,0.5611753373984089,0.5071046773705151,,0.2051389570578335,0.6551672549030558,0.023636172701671416,0.14471047151781757,0.10559751884050751,0.4077249729730968,0.06587482267698934,0.23838139765264735,0.2103594076049773,0.0,0.002211928281371109,0.2625607496380166,0.0,0.14954747008443173,0.5034325901541223,0.48449872441893993,0.25939882282269583
HRV,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941546303918016,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.4347826086956521,0.3780487804878048,0.009900990099009901,0.0,0.5228187887959952,0.48163374243700585,,0.030311276743981392,0.5452944459670845,0.0,0.3609574566382582,0.07235523575890879,0.46194752059161537,0.03688193278773774,0.39338995717040487,0.11636434604313996,0.0,0.0,0.7568824695422942,0.0,0.25098706189637365,0.2133772257967978,0.49243251926104037,0.18296065846280626
CUB,Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002063983488132095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.06320541760722348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434784,0.7439024390243903,0.009900990099009901,0.16,0.0,0.5251329251748669,,0.0,0.30856903139382935,0.0,0.0,0.0,0.1572881652153736,0.0,0.032095154024513954,0.18760206003215266,0.0,0.02623044861207211,0.0,0.0,0.04239810484115896,0.5101780637438277,0.078651967181045,0.17506185770550184
CYP,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804347826086956,0.4268292682926829,0.019801980198019802,0.0,0.38922739126556183,0.42906072830935105,,,0.5023334220555044,0.0,0.1825929202827182,0.47286139062478966,0.34913032979177394,0.24103358718988596,0.15723896707190865,0.15148424985067094,0.0,0.0,0.0,0.0,0.2259005041608455,0.24090977106090078,0.3692158730757232,0.33508074837469976
CZE,Czech Republic,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.017647058823529415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8231033430068992,0.1904481807507607,0.12,0.0,0.049999999999999996,0.0,0.10624999999999998,0.0,0.47826086956521735,0.3658536585365853,0.009900990099009901,0.0,0.7179022419957928,0.7185967776649489,0.303473857013367,0.11450261607383072,0.5858775144867573,0.22026197536385891,0.5609858257767637,0.544793722875576,0.584595381227979,0.3899749969077864,0.38179825697717734,0.22339127469892883,0.007091995052146117,0.0,0.49565511627034625,0.10157236306707237,0.2755269391969872,0.20649408948077205,0.5353774963905535,0.4077323372312136
